CHK-PGM   ;CFP0201             ;*ALL                ;                    ;                    ;0;APG       ;APGS3     ;CFP9001   ;20090817;181504;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CRP1051             ;*ALL                ;                    ;                    ;0;APG       ;APGS3     ;CFP9001   ;20090817;182403;          ;          ;          ;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;HLP0001             ;*ALL                ;                    ;                    ;0;APG       ;APGS3     ;CFP9001   ;20090817;191853;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP2002             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090817;195656;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CRP0000             ;*ALL                ;                    ;                    ;0;APG       ;APGS8     ;CFP9001   ;20090819;172835;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP9001             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090828;105943;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP0200             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090828;220255;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-TYP   ;PLANUNG             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090828;220255;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;XXP0201             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090829;110151;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
CHK-PGM   ;CFP0202             ;*ALL                ;                    ;                    ;0;APG       ;APGS1     ;CFP9001   ;20090829;114152;          ;          ;          ;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;          ;                                                  ;                                                  ;                                                  ;                                                  ;                                                  
